Latitude (decimal degrees):	48.211
Longitude (decimal degrees):	9.034
Elevation (m):	730
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231025:1310,380.0,454.96,23.85,13.31,4.07,0.0
20231025:1410,143.49,182.66,17.39,12.0,4.69,0.0
20231025:1510,2.1,10.41,9.35,11.22,5.24,0.0
20231025:1610,0.0,0.0,0.0,10.62,5.31,0.0
20231025:1710,0.0,0.0,0.0,10.32,5.38,0.0
20231025:1810,0.0,0.0,0.0,10.01,5.38,0.0
20231025:1910,0.0,0.0,0.0,9.58,5.93,0.0
20231025:2010,0.0,0.0,0.0,9.44,5.72,0.0
20231025:2110,0.0,0.0,0.0,9.01,5.31,0.0
20231025:2210,0.0,0.0,0.0,8.8,5.1,0.0
20231025:2310,0.0,0.0,0.0,8.53,4.83,0.0
20231026:0010,0.0,0.0,0.0,8.31,4.55,0.0
20231026:0110,0.0,0.0,0.0,8.11,4.14,0.0
20231026:0210,0.0,0.0,0.0,7.92,3.52,0.0
20231026:0310,0.0,0.0,0.0,7.75,2.83,0.0
20231026:0410,0.0,0.0,0.0,7.57,2.0,0.0
20231026:0510,0.0,0.0,0.0,7.28,1.79,0.0
20231026:0610,0.0,0.0,0.0,7.52,2.0,0.0
20231026:0710,22.92,40.68,10.0,8.1,2.07,0.0
20231026:0810,49.11,72.84,17.88,8.01,2.48,0.0
20231026:0910,88.92,119.19,24.11,8.31,3.03,0.0
20231026:1010,176.79,218.06,28.12,8.91,4.28,0.0
20231026:1110,368.25,434.49,29.41,10.44,5.03,0.0
20231026:1210,602.27,719.65,27.8,11.79,3.93,0.0
20231026:1310,76.07,105.95,23.53,12.23,4.55,0.0
20231026:1410,27.59,47.3,17.09,12.03,3.93,0.0
20231026:1510,10.82,24.6,9.06,11.31,3.79,0.0
20231026:1610,0.0,0.0,0.0,10.74,3.03,0.0
20231026:1710,0.0,0.0,0.0,10.19,2.48,0.0
20231026:1810,0.0,0.0,0.0,9.68,2.21,0.0
20231026:1910,0.0,0.0,0.0,9.05,1.79,0.0
20231026:2010,0.0,0.0,0.0,8.91,1.45,0.0
20231026:2110,0.0,0.0,0.0,8.69,1.1,0.0
20231026:2210,0.0,0.0,0.0,8.5,1.03,0.0
20231026:2310,0.0,0.0,0.0,8.32,1.17,0.0
20231027:0010,0.0,0.0,0.0,8.21,1.24,0.0
20231027:0110,0.0,0.0,0.0,7.95,1.45,0.0
20231027:0210,0.0,0.0,0.0,8.05,1.52,0.0
20231027:0310,0.0,0.0,0.0,8.08,1.59,0.0
20231027:0410,0.0,0.0,0.0,8.07,2.0,0.0
20231027:0510,0.0,0.0,0.0,8.06,2.97,0.0
20231027:0610,0.0,0.0,0.0,7.93,4.69,0.0
20231027:0710,17.91,34.06,9.74,7.97,4.83,0.0
20231027:0810,124.23,158.14,17.59,8.17,5.38,0.0
20231027:0910,347.67,406.5,23.8,8.38,4.97,0.0
20231027:1010,242.16,289.73,27.78,8.79,5.31,0.0
20231027:1110,122.76,158.1,29.07,9.69,5.24,0.0
20231027:1210,304.17,360.32,27.47,10.17,5.79,0.0
20231027:1310,135.81,172.72,23.2,10.23,5.52,0.0
20231027:1410,229.36,277.45,16.78,10.33,5.03,0.0
20231027:1510,111.57,149.15,8.78,10.05,4.21,0.0
20231027:1610,0.0,0.0,0.0,9.38,3.52,0.0
20231027:1710,0.0,0.0,0.0,8.66,2.83,0.0
20231027:1810,0.0,0.0,0.0,8.12,2.48,0.0
20231027:1910,0.0,0.0,0.0,7.59,2.41,0.0
20231027:2010,0.0,0.0,0.0,7.35,2.55,0.0
20231027:2110,0.0,0.0,0.0,7.46,2.97,0.0
20231027:2210,0.0,0.0,0.0,7.53,4.07,0.0
20231027:2310,0.0,0.0,0.0,7.28,4.9,0.0
20231028:0010,0.0,0.0,0.0,6.65,5.03,0.0
20231028:0110,0.0,0.0,0.0,6.24,4.69,0.0
20231028:0210,0.0,0.0,0.0,6.2,4.28,0.0
20231028:0310,0.0,0.0,0.0,6.14,3.79,0.0
20231028:0410,0.0,0.0,0.0,6.45,3.52,0.0
20231028:0510,0.0,0.0,0.0,6.32,3.31,0.0
20231028:0610,0.0,0.0,0.0,6.32,3.31,0.0
20231028:0710,126.57,163.7,9.47,7.02,3.86,0.0
20231028:0810,314.9,371.8,17.3,7.96,3.52,0.0
20231028:0910,357.36,421.03,23.49,9.36,3.86,0.0
20231028:1010,148.46,187.72,27.46,10.67,4.69,0.0
20231028:1110,159.2,200.09,28.73,11.22,5.52,0.0
20231028:1210,230.74,279.43,27.13,10.78,5.31,0.0
20231028:1310,46.37,70.0,22.88,9.81,4.0,0.0
20231028:1410,17.74,34.06,16.48,9.62,3.03,0.0
20231028:1510,12.9,27.43,8.5,9.82,3.45,0.0
20231028:1610,0.0,0.0,0.0,9.52,2.9,0.0
20231028:1710,0.0,0.0,0.0,8.61,2.62,0.0
20231028:1810,0.0,0.0,0.0,8.14,2.48,0.0
20231028:1910,0.0,0.0,0.0,8.77,2.62,0.0
20231028:2010,0.0,0.0,0.0,8.5,2.76,0.0
20231028:2110,0.0,0.0,0.0,8.31,2.76,0.0
20231028:2210,0.0,0.0,0.0,8.31,2.62,0.0
20231028:2310,0.0,0.0,0.0,8.43,2.62,0.0
20231029:0010,0.0,0.0,0.0,8.52,2.76,0.0
20231029:0110,0.0,0.0,0.0,8.57,2.83,0.0
20231029:0210,0.0,0.0,0.0,8.66,2.83,0.0
20231029:0310,0.0,0.0,0.0,8.7,2.9,0.0
20231029:0410,0.0,0.0,0.0,8.55,3.1,0.0
20231029:0510,0.0,0.0,0.0,8.62,3.1,0.0
20231029:0610,0.0,0.0,0.0,8.65,2.83,0.0
20231029:0710,47.64,71.68,9.2,8.7,2.97,0.0
20231029:0810,182.51,225.31,17.01,9.76,2.76,0.0
20231029:0910,133.82,172.02,23.18,11.02,2.07,0.0
20231029:1010,294.65,357.38,27.13,11.75,1.79,0.0
20231029:1110,328.26,397.63,28.39,12.79,2.28,0.0
20231029:1210,214.47,266.56,26.8,13.99,2.83,0.0
20231029:1310,393.37,476.62,22.57,14.15,2.48,0.0
20231029:1410,235.93,291.79,16.19,14.48,3.03,0.0
20231029:1510,106.27,146.07,8.22,14.23,3.1,0.0
20231029:1610,0.0,0.0,0.0,13.19,2.9,0.0
20231029:1710,0.0,0.0,0.0,12.4,2.76,0.0
20231029:1810,0.0,0.0,0.0,12.05,2.55,0.0
20231029:1910,0.0,0.0,0.0,11.72,2.62,0.0
20231029:2010,0.0,0.0,0.0,11.71,2.28,0.0
20231029:2110,0.0,0.0,0.0,11.17,1.86,0.0
20231029:2210,0.0,0.0,0.0,10.49,1.59,0.0
20231029:2310,0.0,0.0,0.0,9.61,1.1,0.0
20231030:0010,0.0,0.0,0.0,9.65,0.76,0.0
20231030:0110,0.0,0.0,0.0,8.42,1.17,0.0
20231030:0210,0.0,0.0,0.0,8.06,1.59,0.0
20231030:0310,0.0,0.0,0.0,7.36,1.66,0.0
20231030:0410,0.0,0.0,0.0,7.31,1.79,0.0
20231030:0510,0.0,0.0,0.0,6.92,1.72,0.0
20231030:0610,0.0,0.0,0.0,6.22,1.66,0.0
20231030:0710,79.63,109.16,8.93,5.7,0.9,0.0
20231030:0810,285.09,343.68,16.73,8.6,0.83,0.0
20231030:0910,227.63,279.28,22.87,11.11,1.31,0.0
20231030:1010,72.37,102.17,26.8,12.75,1.66,0.0
20231030:1110,72.87,103.11,28.06,13.72,2.0,0.0
20231030:1210,168.97,214.87,26.48,14.12,2.28,0.0
20231030:1310,100.93,136.17,22.26,14.08,2.14,0.0
20231030:1410,22.25,40.68,15.9,13.81,1.79,0.0
20231030:1510,16.7,33.11,7.95,13.22,1.72,0.0
20231030:1610,0.0,0.0,0.0,12.43,1.38,0.0
20231030:1710,0.0,0.0,0.0,11.7,0.41,0.0
20231030:1810,0.0,0.0,0.0,10.95,1.59,0.0
20231030:1910,0.0,0.0,0.0,9.92,2.76,0.0
20231030:2010,0.0,0.0,0.0,9.69,3.59,0.0
20231030:2110,0.0,0.0,0.0,9.2,3.86,0.0
20231030:2210,0.0,0.0,0.0,8.76,3.93,0.0
20231030:2310,0.0,0.0,0.0,8.38,4.0,0.0
20231031:0010,0.0,0.0,0.0,8.0,4.34,0.0
20231031:0110,0.0,0.0,0.0,7.88,4.34,0.0
20231031:0210,0.0,0.0,0.0,7.56,3.93,0.0
20231031:0310,0.0,0.0,0.0,7.32,3.93,0.0
20231031:0410,0.0,0.0,0.0,7.12,4.14,0.0
20231031:0510,0.0,0.0,0.0,6.88,4.0,0.0
20231031:0610,0.0,0.0,0.0,6.65,3.59,0.0
20231031:0710,27.72,46.56,8.67,6.49,3.79,0.0
20231031:0810,101.02,131.8,16.44,6.86,3.24,0.0
20231031:0910,136.62,171.82,22.56,7.42,4.14,0.0
20231031:1010,158.37,196.52,26.48,7.96,4.55,0.0
20231031:1110,200.31,243.92,27.74,8.46,3.72,0.0
20231031:1210,165.67,206.01,26.16,9.19,3.52,0.0
20231031:1310,252.44,302.94,21.96,9.37,3.17,0.0
20231031:1410,51.37,75.68,15.61,8.69,3.38,0.0
20231031:1510,43.77,67.29,7.68,8.19,3.38,0.0
20231031:1610,0.0,0.0,0.0,7.68,3.1,0.0
20231031:1710,0.0,0.0,0.0,7.24,3.17,0.0
20231031:1810,0.0,0.0,0.0,7.34,3.86,0.0
20231031:1910,0.0,0.0,0.0,7.19,3.86,0.0
20231031:2010,0.0,0.0,0.0,7.26,3.79,0.0
20231031:2110,0.0,0.0,0.0,7.32,3.66,0.0
20231031:2210,0.0,0.0,0.0,7.12,3.45,0.0
20231031:2310,0.0,0.0,0.0,6.71,3.24,0.0
20231101:0010,0.0,0.0,0.0,6.35,3.1,0.0
20231101:0110,0.0,0.0,0.0,6.03,2.9,0.0
20231101:0210,0.0,0.0,0.0,5.64,2.62,0.0
20231101:0310,0.0,0.0,0.0,5.4,2.41,0.0
20231101:0410,0.0,0.0,0.0,5.15,2.21,0.0
20231101:0510,0.0,0.0,0.0,4.81,2.07,0.0
20231101:0610,0.0,0.0,0.0,4.56,2.0,0.0
20231101:0710,128.39,165.37,8.41,4.73,2.21,0.0
20231101:0810,337.32,397.97,16.16,6.26,1.86,0.0
20231101:0910,488.21,578.42,22.26,8.36,2.07,0.0
20231101:1010,547.19,655.2,26.16,10.06,2.28,0.0
20231101:1110,237.87,290.23,27.41,11.08,2.41,0.0
20231101:1210,132.07,170.65,25.84,11.81,2.48,0.0
20231101:1310,381.4,457.45,21.66,11.98,2.48,0.0
20231101:1410,107.8,142.56,15.33,11.89,2.28,0.0
20231101:1510,35.05,57.14,7.42,11.0,1.93,0.0
20231101:1610,0.0,0.0,0.0,9.83,2.07,0.0
20231101:1710,0.0,0.0,0.0,9.27,2.28,0.0
20231101:1810,0.0,0.0,0.0,9.04,2.55,0.0
20231101:1910,0.0,0.0,0.0,8.37,3.79,0.0
20231101:2010,0.0,0.0,0.0,8.1,3.66,0.0
20231101:2110,0.0,0.0,0.0,7.43,3.17,0.0
20231101:2210,0.0,0.0,0.0,6.75,2.62,0.0
20231101:2310,0.0,0.0,0.0,6.13,2.41,0.0
20231102:0010,0.0,0.0,0.0,5.76,2.28,0.0
20231102:0110,0.0,0.0,0.0,5.29,2.0,0.0
20231102:0210,0.0,0.0,0.0,4.86,1.93,0.0
20231102:0310,0.0,0.0,0.0,4.86,2.07,0.0
20231102:0410,0.0,0.0,0.0,5.57,2.14,0.0
20231102:0510,0.0,0.0,0.0,5.61,2.07,0.0
20231102:0610,0.0,0.0,0.0,5.57,1.79,0.0
20231102:0710,10.51,23.65,8.14,5.43,1.38,0.0
20231102:0810,20.28,36.89,15.88,5.58,1.59,0.0
20231102:0910,35.36,55.81,21.96,5.95,2.28,0.0
20231102:1010,23.08,40.68,25.85,6.98,3.45,0.0
20231102:1110,52.26,76.62,27.09,8.54,4.55,0.0
20231102:1210,36.5,57.7,25.53,8.59,4.9,0.0
20231102:1310,14.38,29.33,21.36,8.34,4.55,0.0
20231102:1410,24.45,42.57,15.06,7.94,4.21,0.0
20231102:1510,6.02,17.03,7.17,7.24,3.79,0.0
20231102:1610,0.0,0.0,0.0,6.63,3.17,0.0
20231102:1710,0.0,0.0,0.0,6.2,2.9,0.0
20231102:1810,0.0,0.0,0.0,5.82,2.55,0.0
20231102:1910,0.0,0.0,0.0,5.8,2.55,0.0
20231102:2010,0.0,0.0,0.0,5.61,2.69,0.0
20231102:2110,0.0,0.0,0.0,5.12,2.21,0.0
20231102:2210,0.0,0.0,0.0,4.18,1.93,0.0
20231102:2310,0.0,0.0,0.0,3.44,2.07,0.0
20231103:0010,0.0,0.0,0.0,3.03,2.07,0.0
20231103:0110,0.0,0.0,0.0,2.83,2.14,0.0
20231103:0210,0.0,0.0,0.0,2.62,2.21,0.0
20231103:0310,0.0,0.0,0.0,2.82,2.14,0.0
20231103:0410,0.0,0.0,0.0,2.9,2.07,0.0
20231103:0510,0.0,0.0,0.0,2.95,1.93,0.0
20231103:0610,0.0,0.0,0.0,2.97,2.0,0.0
20231103:0710,31.08,50.2,7.88,2.92,2.83,0.0
20231103:0810,59.81,83.82,15.6,3.28,2.55,0.0
20231103:0910,113.72,144.4,21.66,3.55,2.69,0.0
20231103:1010,186.95,224.69,25.54,4.3,4.14,0.0
20231103:1110,234.63,277.89,26.78,5.25,4.0,0.0
20231103:1210,183.93,222.93,25.22,5.57,3.38,0.0
20231103:1310,77.57,105.0,21.07,5.56,2.76,0.0
20231103:1410,101.78,131.95,14.79,5.4,2.83,0.0
20231103:1510,94.59,127.83,6.91,5.17,2.21,0.0
20231103:1610,0.0,0.0,0.0,4.59,1.86,0.0
20231103:1710,0.0,0.0,0.0,3.94,1.79,0.0
20231103:1810,0.0,0.0,0.0,3.31,2.07,0.0
20231103:1910,0.0,0.0,0.0,2.65,2.48,0.0
20231103:2010,0.0,0.0,0.0,2.25,2.55,0.0
20231103:2110,0.0,0.0,0.0,1.87,2.69,0.0
20231103:2210,0.0,0.0,0.0,1.63,2.9,0.0
20231103:2310,0.0,0.0,0.0,1.48,3.03,0.0
20231104:0010,0.0,0.0,0.0,1.49,3.1,0.0
20231104:0110,0.0,0.0,0.0,1.92,3.1,0.0
20231104:0210,0.0,0.0,0.0,2.33,3.24,0.0
20231104:0310,0.0,0.0,0.0,2.82,3.38,0.0
20231104:0410,0.0,0.0,0.0,2.95,3.52,0.0
20231104:0510,0.0,0.0,0.0,3.1,3.52,0.0
20231104:0610,0.0,0.0,0.0,2.9,3.24,0.0
20231104:0710,79.61,107.87,7.62,2.4,3.03,0.0
20231104:0810,116.34,147.01,15.32,3.61,2.69,0.0
20231104:0910,302.36,352.58,21.37,5.06,3.03,0.0
20231104:1010,130.53,164.9,25.23,6.46,3.24,0.0
20231104:1110,86.95,116.36,26.47,7.17,3.31,0.0
20231104:1210,160.05,198.14,24.92,7.36,3.45,0.0
20231104:1310,22.36,39.73,20.78,6.83,3.66,0.0
20231104:1410,15.87,31.22,14.52,6.99,3.79,0.0
20231104:1510,9.78,22.7,6.67,6.86,4.07,0.0
20231104:1610,0.0,0.0,0.0,5.74,4.69,0.0
20231104:1710,0.0,0.0,0.0,5.21,5.17,0.0
20231104:1810,0.0,0.0,0.0,5.41,4.9,0.0
20231104:1910,0.0,0.0,0.0,4.96,5.17,0.0
20231104:2010,0.0,0.0,0.0,5.1,5.52,0.0
20231104:2110,0.0,0.0,0.0,5.35,5.52,0.0
20231104:2210,0.0,0.0,0.0,5.66,5.1,0.0
20231104:2310,0.0,0.0,0.0,5.86,4.62,0.0
20231105:0010,0.0,0.0,0.0,6.11,4.55,0.0
20231105:0110,0.0,0.0,0.0,6.35,4.62,0.0
20231105:0210,0.0,0.0,0.0,6.74,4.55,0.0
20231105:0310,0.0,0.0,0.0,6.9,4.69,0.0
20231105:0410,0.0,0.0,0.0,6.98,4.76,0.0
20231105:0510,0.0,0.0,0.0,7.04,5.03,0.0
20231105:0610,0.0,0.0,0.0,7.11,5.66,0.0
20231105:0710,95.41,128.35,7.36,7.02,6.48,0.0
20231105:0810,43.89,66.22,15.04,7.12,7.1,0.0
20231105:0910,16.52,32.16,21.07,7.8,6.62,0.0
20231105:1010,36.59,57.7,24.93,8.24,6.62,0.0
20231105:1110,75.32,103.11,26.16,7.93,6.62,0.0
20231105:1210,71.36,98.38,24.62,7.62,7.86,0.0
20231105:1310,21.55,38.79,20.5,7.78,7.45,0.0
20231105:1410,44.61,67.16,14.26,7.47,7.38,0.0
20231105:1510,58.02,84.82,6.43,7.01,6.76,0.0
20231105:1610,0.0,0.0,0.0,6.49,6.62,0.0
20231105:1710,0.0,0.0,0.0,6.5,5.93,0.0
20231105:1810,0.0,0.0,0.0,5.73,5.38,0.0
20231105:1910,0.0,0.0,0.0,5.63,5.86,0.0
20231105:2010,0.0,0.0,0.0,5.69,5.17,0.0
20231105:2110,0.0,0.0,0.0,5.71,5.03,0.0
20231105:2210,0.0,0.0,0.0,5.66,4.97,0.0
20231105:2310,0.0,0.0,0.0,5.64,5.1,0.0
20231106:0010,0.0,0.0,0.0,5.68,5.03,0.0
20231106:0110,0.0,0.0,0.0,5.68,4.69,0.0
20231106:0210,0.0,0.0,0.0,5.61,4.48,0.0
20231106:0310,0.0,0.0,0.0,5.61,4.41,0.0
20231106:0410,0.0,0.0,0.0,5.57,4.28,0.0
20231106:0510,0.0,0.0,0.0,5.47,4.14,0.0
20231106:0610,0.0,0.0,0.0,5.41,3.93,0.0
20231106:0710,111.1,146.3,7.1,5.43,3.79,0.0
20231106:0810,395.47,462.4,14.77,6.23,3.17,0.0
20231106:0910,540.12,630.79,20.79,7.48,3.59,0.0
20231106:1010,123.89,158.4,24.62,8.62,5.45,0.0
20231106:1110,187.45,229.34,25.86,8.99,5.1,0.0
20231106:1210,37.25,58.65,24.33,8.61,4.21,0.0
20231106:1310,341.81,400.8,20.22,8.35,4.07,0.0
20231106:1410,236.22,283.4,14.0,8.01,3.86,0.0
20231106:1510,20.94,38.01,6.19,7.65,3.86,0.0
20231106:1610,0.0,0.0,0.0,7.09,3.79,0.0
20231106:1710,0.0,0.0,0.0,6.58,3.86,0.0
20231106:1810,0.0,0.0,0.0,6.03,3.72,0.0
20231106:1910,0.0,0.0,0.0,5.8,3.86,0.0
20231106:2010,0.0,0.0,0.0,5.68,3.72,0.0
20231106:2110,0.0,0.0,0.0,5.41,3.59,0.0
20231106:2210,0.0,0.0,0.0,4.86,3.38,0.0
20231106:2310,0.0,0.0,0.0,4.58,3.1,0.0
20231107:0010,0.0,0.0,0.0,4.18,2.83,0.0
20231107:0110,0.0,0.0,0.0,3.88,2.69,0.0
20231107:0210,0.0,0.0,0.0,3.64,2.55,0.0
20231107:0310,0.0,0.0,0.0,3.36,2.55,0.0
20231107:0410,0.0,0.0,0.0,3.27,2.55,0.0
20231107:0510,0.0,0.0,0.0,3.21,2.69,0.0
20231107:0610,0.0,0.0,0.0,3.12,2.83,0.0
20231107:0710,110.75,144.98,6.85,3.47,3.17,0.0
20231107:0810,224.04,266.42,14.5,4.7,2.76,0.0
20231107:0910,460.96,529.7,20.5,6.07,5.03,0.0
20231107:1010,209.46,250.97,24.33,6.85,5.45,0.0
20231107:1110,79.47,107.84,25.56,7.51,4.41,0.0
20231107:1210,62.12,87.98,24.04,7.8,4.07,0.0
20231107:1310,78.38,106.39,19.95,7.16,4.28,0.0
20231107:1410,10.49,23.65,13.75,5.92,4.21,0.0
20231107:1510,19.07,35.3,5.96,5.49,2.9,0.0
20231107:1610,0.0,0.0,0.0,4.91,2.55,0.0
20231107:1710,0.0,0.0,0.0,4.57,2.69,0.0
20231107:1810,0.0,0.0,0.0,3.88,2.76,0.0
20231107:1910,0.0,0.0,0.0,3.72,3.17,0.0
20231107:2010,0.0,0.0,0.0,3.34,3.1,0.0
20231107:2110,0.0,0.0,0.0,3.19,3.1,0.0
20231107:2210,0.0,0.0,0.0,2.89,3.1,0.0
20231107:2310,0.0,0.0,0.0,2.72,3.1,0.0
20231108:0010,0.0,0.0,0.0,2.28,3.1,0.0
20231108:0110,0.0,0.0,0.0,2.2,3.03,0.0
20231108:0210,0.0,0.0,0.0,1.91,2.97,0.0
20231108:0310,0.0,0.0,0.0,1.68,2.83,0.0
20231108:0410,0.0,0.0,0.0,1.78,2.76,0.0
20231108:0510,0.0,0.0,0.0,1.82,2.69,0.0
20231108:0610,0.0,0.0,0.0,1.82,2.69,0.0
20231108:0710,62.01,87.57,6.6,1.85,2.9,0.0
20231108:0810,358.97,415.78,14.23,3.23,2.69,0.0
20231108:0910,197.89,236.79,20.21,4.77,3.38,0.0
20231108:1010,180.54,219.32,24.03,6.16,3.93,0.0
20231108:1110,260.7,308.18,25.26,7.4,5.1,0.0
20231108:1210,77.62,105.95,23.75,8.19,5.17,0.0
20231108:1310,409.24,476.86,19.69,8.33,4.55,0.0
20231108:1410,149.51,186.8,13.51,8.28,3.79,0.0
20231108:1510,17.5,33.49,5.73,7.58,2.34,0.0
20231108:1610,0.0,0.0,0.0,6.24,2.14,0.0
20231108:1710,0.0,0.0,0.0,5.18,2.28,0.0
20231108:1810,0.0,0.0,0.0,4.57,2.41,0.0
20231108:1910,0.0,0.0,0.0,3.87,2.97,0.0
20231108:2010,0.0,0.0,0.0,3.72,2.97,0.0
20231108:2110,0.0,0.0,0.0,3.68,2.76,0.0
20231108:2210,0.0,0.0,0.0,3.68,2.55,0.0
20231108:2310,0.0,0.0,0.0,3.57,2.41,0.0
20231109:0010,0.0,0.0,0.0,3.55,2.41,0.0
20231109:0110,0.0,0.0,0.0,3.69,2.48,0.0
20231109:0210,0.0,0.0,0.0,3.58,2.55,0.0
20231109:0310,0.0,0.0,0.0,3.31,2.55,0.0
20231109:0410,0.0,0.0,0.0,3.23,2.62,0.0
20231109:0510,0.0,0.0,0.0,3.44,2.76,0.0
20231109:0610,0.0,0.0,0.0,3.59,2.83,0.0
20231109:0710,67.16,94.25,6.34,2.9,2.83,0.0
20231109:0810,117.16,148.11,13.96,4.17,3.17,0.0
20231109:0910,70.31,96.49,19.93,5.27,3.93,0.0
20231109:1010,133.28,167.1,23.74,5.86,4.41,0.0
20231109:1110,92.22,122.03,24.98,6.6,3.59,0.0
20231109:1210,119.37,152.99,23.47,7.76,4.14,0.0
20231109:1310,136.5,171.97,19.43,8.15,4.0,0.0
20231109:1410,82.84,111.65,13.27,7.74,3.45,0.0
20231109:1510,10.34,23.53,5.51,7.04,4.21,0.0
20231109:1610,0.0,0.0,0.0,6.36,3.93,0.0
20231109:1710,0.0,0.0,0.0,5.78,4.07,0.0
20231109:1810,0.0,0.0,0.0,5.5,4.21,0.0
20231109:1910,0.0,0.0,0.0,4.75,4.21,0.0
20231109:2010,0.0,0.0,0.0,4.33,4.21,0.0
20231109:2110,0.0,0.0,0.0,4.01,4.14,0.0
20231109:2210,0.0,0.0,0.0,3.98,3.93,0.0
20231109:2310,0.0,0.0,0.0,4.37,3.93,0.0
20231110:0010,0.0,0.0,0.0,4.52,3.79,0.0
20231110:0110,0.0,0.0,0.0,4.67,3.52,0.0
20231110:0210,0.0,0.0,0.0,4.7,3.31,0.0
20231110:0310,0.0,0.0,0.0,4.43,3.31,0.0
20231110:0410,0.0,0.0,0.0,3.85,4.0,0.0
20231110:0510,0.0,0.0,0.0,3.62,4.41,0.0
20231110:0610,0.0,0.0,0.0,3.59,4.28,0.0
20231110:0710,57.09,82.52,6.09,3.57,3.59,0.0
20231110:0810,42.88,64.33,13.7,3.93,3.17,0.0
20231110:0910,204.56,243.77,19.66,4.51,3.24,0.0
20231110:1010,213.18,254.22,23.46,5.2,3.38,0.0
20231110:1110,87.64,116.36,24.69,5.68,3.86,0.0
20231110:1210,248.47,293.71,23.2,6.05,3.66,0.0
20231110:1310,208.39,249.43,19.17,6.24,3.79,0.0
20231110:1410,99.49,129.54,13.04,6.09,3.86,0.0
20231110:1510,15.01,29.87,5.3,5.32,3.86,0.0
20231110:1610,0.0,0.0,0.0,4.63,3.38,0.0
20231110:1710,0.0,0.0,0.0,4.0,3.52,0.0
20231110:1810,0.0,0.0,0.0,3.58,3.66,0.0
20231110:1910,0.0,0.0,0.0,3.43,3.86,0.0
20231110:2010,0.0,0.0,0.0,3.16,3.86,0.0
20231110:2110,0.0,0.0,0.0,3.18,4.0,0.0
20231110:2210,0.0,0.0,0.0,3.1,4.28,0.0
20231110:2310,0.0,0.0,0.0,2.9,4.97,0.0
20231111:0010,0.0,0.0,0.0,2.29,5.31,0.0
20231111:0110,0.0,0.0,0.0,2.42,5.59,0.0
20231111:0210,0.0,0.0,0.0,2.63,5.66,0.0
20231111:0310,0.0,0.0,0.0,2.67,5.72,0.0
20231111:0410,0.0,0.0,0.0,2.4,6.21,0.0
20231111:0510,0.0,0.0,0.0,2.35,5.1,0.0
20231111:0610,0.0,0.0,0.0,2.06,4.34,0.0
20231111:0710,127.51,164.51,5.85,2.31,3.86,0.0
20231111:0810,378.88,434.94,13.44,2.54,3.86,0.0
20231111:0910,235.84,275.59,19.38,2.95,3.86,0.0
20231111:1010,136.05,168.78,23.18,3.68,3.59,0.0
20231111:1110,438.88,502.62,24.41,4.16,4.0,0.0
20231111:1210,265.25,309.45,22.93,4.48,4.34,0.0
20231111:1310,344.53,396.76,18.92,4.25,3.86,0.0
20231111:1410,82.34,109.49,12.81,4.23,3.66,0.0
20231111:1510,11.8,25.34,5.09,3.99,2.62,0.0
20231111:1610,0.0,0.0,0.0,3.26,2.48,0.0
20231111:1710,0.0,0.0,0.0,2.69,2.55,0.0
20231111:1810,0.0,0.0,0.0,2.42,2.9,0.0
20231111:1910,0.0,0.0,0.0,2.03,2.62,0.0
20231111:2010,0.0,0.0,0.0,1.91,2.83,0.0
20231111:2110,0.0,0.0,0.0,1.62,2.76,0.0
20231111:2210,0.0,0.0,0.0,1.25,2.62,0.0
20231111:2310,0.0,0.0,0.0,0.85,2.34,0.0
20231112:0010,0.0,0.0,0.0,0.51,2.07,0.0
20231112:0110,0.0,0.0,0.0,0.18,1.86,0.0
20231112:0210,0.0,0.0,0.0,-0.09,1.66,0.0
20231112:0310,0.0,0.0,0.0,-0.43,1.45,0.0
20231112:0410,0.0,0.0,0.0,-1.04,1.03,0.0
20231112:0510,0.0,0.0,0.0,-1.3,0.9,0.0
20231112:0610,0.0,0.0,0.0,-1.23,0.97,0.0
20231112:0710,15.15,29.72,5.6,0.03,1.38,0.0
20231112:0810,41.78,62.43,13.18,1.16,1.52,0.0
20231112:0910,92.23,119.99,19.11,2.39,2.14,0.0
20231112:1010,51.16,73.79,22.9,2.99,2.69,0.0
20231112:1110,75.18,101.22,24.14,2.94,2.69,0.0
20231112:1210,69.47,94.6,22.67,2.56,2.83,0.0
20231112:1310,36.12,55.81,18.68,1.73,2.62,0.0
20231112:1410,14.21,28.38,12.59,1.33,2.28,0.0
20231112:1510,2.51,10.86,4.89,1.19,2.14,0.0
20231112:1610,0.0,0.0,0.0,1.4,2.0,0.0
20231112:1710,0.0,0.0,0.0,1.94,2.07,0.0
20231112:1810,0.0,0.0,0.0,3.46,3.24,0.0
20231112:1910,0.0,0.0,0.0,3.41,2.69,0.0
20231112:2010,0.0,0.0,0.0,5.03,3.86,0.0
20231112:2110,0.0,0.0,0.0,6.26,4.48,0.0
20231112:2210,0.0,0.0,0.0,7.32,4.62,0.0
20231112:2310,0.0,0.0,0.0,7.13,4.34,0.0
20231113:0010,0.0,0.0,0.0,7.2,3.72,0.0
20231113:0110,0.0,0.0,0.0,7.24,3.93,0.0
20231113:0210,0.0,0.0,0.0,7.49,5.17,0.0
